postcode,postcode_area,avg_download,max_download,county
NR191LD,NR,20.8,40,NORFOLK
NR191LE,NR,19,54.8,NORFOLK
NR191LF,NR,20.7,80,NORFOLK
NR191LG,NR,15.3,39.5,NORFOLK
NR191LH,NR,29.5,75.1,NORFOLK
NR191LJ,NR,25.3,74,NORFOLK
NR191LL,NR,24.7,55,NORFOLK
NR191LN,NR,10.8,29.8,NORFOLK
NR191LP,NR,37.1,71,NORFOLK
NR191LQ,NR,27.3,60.8,NORFOLK
NR191LR,NR,40.3,80,NORFOLK
NR191LS,NR,36.8,80,NORFOLK
NR191LT,NR,25.4,55,NORFOLK
NR191LU,NR,33.2,80,NORFOLK
NR191LW,NR,30.5,53,NORFOLK
NR191LX,NR,46.3,75.8,NORFOLK
NR191LY,NR,54.2,78.6,NORFOLK
NR191LZ,NR,36.4,80,NORFOLK
NR191NA,NR,46.4,79.7,NORFOLK
NR191NB,NR,39.7,73.9,NORFOLK
NR191ND,NR,34.7,80,NORFOLK
NR191NF,NR,36.2,80,NORFOLK
NR191NG,NR,42,79.9,NORFOLK
NR191NH,NR,25.8,54.8,NORFOLK
NR191NJ,NR,39.6,59.8,NORFOLK
NR191NL,NR,31.7,61,NORFOLK
NR191NN,NR,33,80,NORFOLK
NR191NP,NR,17.3,39.9,NORFOLK
NR191NQ,NR,30.7,78.7,NORFOLK
NR191NR,NR,28.1,71.7,NORFOLK
NR191NS,NR,17.3,40,NORFOLK
NR191NT,NR,36.7,78.4,NORFOLK
NR191NU,NR,34.8,79.9,NORFOLK
NR191NW,NR,28.9,64.6,NORFOLK
NR191NX,NR,33.2,79.8,NORFOLK
NR191NY,NR,19.4,40,NORFOLK
NR191NZ,NR,36.7,69.4,NORFOLK
NR191PA,NR,25.5,80,NORFOLK
NR191PB,NR,35.5,77.6,NORFOLK
NR191PD,NR,32.3,65.7,NORFOLK
NR191PE,NR,32.7,68.4,NORFOLK
NR191PF,NR,35.5,80,NORFOLK
NR191PG,NR,40.1,59.5,NORFOLK
NR191PH,NR,36.7,60.9,NORFOLK
NR191PJ,NR,19.7,57.1,NORFOLK
NR191PL,NR,22.9,51,NORFOLK
NR191PN,NR,41.3,75.8,NORFOLK
NR191PP,NR,26.1,50.1,NORFOLK
NR191PQ,NR,30.5,66.9,NORFOLK
NR191PS,NR,40.5,79.7,NORFOLK
NR191PU,NR,39.6,80,NORFOLK
NR191PW,NR,34.7,80,NORFOLK
NR191PX,NR,33,71.8,NORFOLK
NR191PY,NR,25.3,78.6,NORFOLK
NR191PZ,NR,22,40.2,NORFOLK
NR191QA,NR,17.5,29.8,NORFOLK
NR191QB,NR,21.5,32.4,NORFOLK
NR191QD,NR,15.5,40,NORFOLK
NR191QE,NR,10.2,25,NORFOLK
NR191QF,NR,7.2,13.1,NORFOLK
NR191QG,NR,2.6,3.9,NORFOLK
NR191QH,NR,3.1,5,NORFOLK
NR191QJ,NR,3.5,15.2,NORFOLK
NR191QR,NR,11.1,18.4,NORFOLK
NR191QS,NR,8.9,16.6,NORFOLK
NR191QT,NR,11.7,19.9,NORFOLK
NR191QU,NR,13.1,13.1,NORFOLK
NR191QW,NR,1.3,2.1,NORFOLK
NR191QX,NR,11.9,15.1,NORFOLK
NR191QZ,NR,38.8,80,NORFOLK
NR191RB,NR,16.3,40,NORFOLK
NR191RD,NR,34.9,80,NORFOLK
NR191RE,NR,16.2,42.7,NORFOLK
NR191RF,NR,38.1,79.1,NORFOLK
NR191RG,NR,16.1,38.8,NORFOLK
NR191RJ,NR,29.5,63.2,NORFOLK
NR191RN,NR,29.9,52.6,NORFOLK
NR191RP,NR,27.3,80,NORFOLK
NR191RQ,NR,38.7,55,NORFOLK
NR191RR,NR,28,32.8,NORFOLK
NR191RU,NR,15,24,NORFOLK
NR191RW,NR,29.6,42.5,NORFOLK
NR191RX,NR,12.3,24,NORFOLK
NR191RY,NR,4.2,15.3,NORFOLK
NR191SA,NR,20.8,22,NORFOLK
NR191SB,NR,6.2,10,NORFOLK
NR191SE,NR,21.5,29.5,NORFOLK
NR191SF,NR,9.1,32.5,NORFOLK
NR191SG,NR,19.4,52.1,NORFOLK
NR191SH,NR,21.9,55,NORFOLK
NR191SJ,NR,21.1,31.2,NORFOLK
NR191SL,NR,44.1,72,NORFOLK
NR191SN,NR,12.2,30.3,NORFOLK
NR191SP,NR,31.5,40,NORFOLK
NR191SQ,NR,27,73,NORFOLK
NR191SR,NR,25.6,39.2,NORFOLK
NR191ST,NR,17.4,24.1,NORFOLK
NR191SU,NR,30.8,80,NORFOLK
NR191SW,NR,19.7,34.7,NORFOLK
NR191SX,NR,29.4,80,NORFOLK
NR191SY,NR,21.2,65.1,NORFOLK
NR191SZ,NR,16.2,55,NORFOLK
NR191TA,NR,60.3,80,NORFOLK
NR191TB,NR,13.4,34.3,NORFOLK
NR191TD,NR,27.6,80,NORFOLK
NR191TE,NR,38.2,80,NORFOLK
NR191TG,NR,15.5,21.5,NORFOLK
NR191TH,NR,16.3,56.3,NORFOLK
NR191TJ,NR,22.3,49.3,NORFOLK
NR191TN,NR,31.3,80,NORFOLK
NR191TQ,NR,17.9,54.4,NORFOLK
NR191TR,NR,30,80,NORFOLK
NR191TS,NR,33.8,80,NORFOLK
NR191TT,NR,18.5,49.6,NORFOLK
NR191TU,NR,32.2,42.5,NORFOLK
NR191TW,NR,23.3,45.1,NORFOLK
NR191TX,NR,21.8,40,NORFOLK
NR191TY,NR,24.8,40,NORFOLK
NR191UA,NR,17.6,22.3,NORFOLK
NR191UE,NR,28.8,79.7,NORFOLK
NR191UF,NR,17.9,35.4,NORFOLK
NR191UG,NR,22.5,38.3,NORFOLK
NR191UH,NR,14,35.3,NORFOLK
NR191UJ,NR,34.6,80,NORFOLK
NR191UL,NR,36.2,80,NORFOLK
NR191UN,NR,32.1,80,NORFOLK
NR191UR,NR,47.8,80,NORFOLK
NR191UX,NR,29.6,38.5,NORFOLK
NR191UY,NR,36.1,78.8,NORFOLK
NR191UZ,NR,39.7,80,NORFOLK
NR191WD,NR,25.9,41.9,NORFOLK
NR191WJ,NR,35.6,62.1,NORFOLK
NR191WN,NR,31,71.5,NORFOLK
NR191WP,NR,37.7,76.6,NORFOLK
NR191WQ,NR,33.3,71.5,NORFOLK
NR191XF,NR,31.4,55,NORFOLK
NR191XG,NR,29,62.1,NORFOLK
NR191XH,NR,31.8,76.7,NORFOLK
NR191XJ,NR,34.9,79.8,NORFOLK
NR191XQ,NR,28.7,76.8,NORFOLK
NR191XR,NR,38.9,75.6,NORFOLK
NR191XS,NR,34.9,73,NORFOLK
NR191XT,NR,27.4,59.5,NORFOLK
NR191XU,NR,29.3,80,NORFOLK
NR191XW,NR,30,57.7,NORFOLK
NR191XY,NR,30.5,80,NORFOLK
NR192AB,NR,22.4,41.2,NORFOLK
NR192AD,NR,25,40,NORFOLK
NR192AE,NR,30,77.9,NORFOLK
NR192AF,NR,24.7,40,NORFOLK
NR192AG,NR,26.2,76.2,NORFOLK
NR192AH,NR,22.4,55,NORFOLK
NR192AJ,NR,2.9,5.2,NORFOLK
NR192AP,NR,27.7,80,NORFOLK
NR192AW,NR,31.2,80,NORFOLK
NR192AX,NR,40.1,80,NORFOLK
NR192AZ,NR,29.5,79.9,NORFOLK
NR192BA,NR,27.9,79.7,NORFOLK
NR192BB,NR,40.5,80,NORFOLK
NR192BD,NR,34.6,79.9,NORFOLK
NR192BE,NR,61,80,NORFOLK
NR192BG,NR,32.9,76.6,NORFOLK
NR192BH,NR,31.3,68.4,NORFOLK
NR192BJ,NR,42.2,80,NORFOLK
NR192BN,NR,25,40,NORFOLK
NR192BP,NR,23.3,55,NORFOLK
NR192BQ,NR,49.5,77.6,NORFOLK
NR192BS,NR,31.3,80,NORFOLK
NR192BT,NR,21.2,40,NORFOLK
NR192BU,NR,32.1,80,NORFOLK
NR192BW,NR,33.6,80,NORFOLK
NR192BX,NR,25.4,40,NORFOLK
NR192BZ,NR,17.2,34.2,NORFOLK
NR192DA,NR,26.7,69.5,NORFOLK
NR192DD,NR,18.3,27.4,NORFOLK
NR192DE,NR,19.6,44,NORFOLK
NR192DJ,NR,33.6,80,NORFOLK
NR192DL,NR,18.8,22.9,NORFOLK
NR192DN,NR,24.2,76.6,NORFOLK
NR192DP,NR,40.7,80,NORFOLK
NR192DQ,NR,14.8,23.2,NORFOLK
NR192DR,NR,46,80,NORFOLK
NR192DS,NR,25.2,50,NORFOLK
NR192DT,NR,22.6,80,NORFOLK
NR192DW,NR,35.6,74,NORFOLK
NR192DX,NR,42,80,NORFOLK
NR192DY,NR,29.9,75.5,NORFOLK
NR192DZ,NR,17.4,22.8,NORFOLK
NR192EA,NR,30,40,NORFOLK
NR192EB,NR,31.5,71.3,NORFOLK
NR192ED,NR,26.2,47.8,NORFOLK
NR192EE,NR,24.4,51.5,NORFOLK
NR192EF,NR,22.6,55,NORFOLK
NR192EG,NR,18.7,33.5,NORFOLK
NR192EH,NR,27.4,46.4,NORFOLK
NR192EJ,NR,26.3,60.8,NORFOLK
NR192EN,NR,20.7,55,NORFOLK
NR192EP,NR,23,72.3,NORFOLK
NR192EQ,NR,30.5,76.6,NORFOLK
NR192ER,NR,37.9,79.8,NORFOLK
NR192ES,NR,28.1,77.9,NORFOLK
NR192ET,NR,28.6,80,NORFOLK
NR192EU,NR,37.4,80,NORFOLK
NR192EW,NR,37.8,77.5,NORFOLK
NR192EY,NR,33.6,73.3,NORFOLK
NR192EZ,NR,31.6,72.9,NORFOLK
NR192FB,NR,44.3,77.7,NORFOLK
NR192FD,NR,34.7,80,NORFOLK
NR192FE,NR,37.9,80,NORFOLK
NR192FF,NR,32.3,64.9,NORFOLK
NR192GB,NR,27.6,42.6,NORFOLK
NR192GU,NR,46.1,66.4,NORFOLK
NR192GW,NR,21,55,NORFOLK
NR192GX,NR,22.8,55,NORFOLK
NR192HA,NR,41.8,73.9,NORFOLK
NR192HB,NR,45.5,79.7,NORFOLK
NR192HD,NR,25.9,56.4,NORFOLK
NR192HE,NR,23.6,38.8,NORFOLK
NR192HF,NR,29.4,68.3,NORFOLK
NR192HG,NR,33.9,55.8,NORFOLK
NR192HH,NR,28.6,77.8,NORFOLK
NR192HJ,NR,27.5,75.3,NORFOLK
NR192HL,NR,18.3,40,NORFOLK
NR192HN,NR,34.2,79.2,NORFOLK
NR192HP,NR,17.4,29.6,NORFOLK
NR192HQ,NR,22.3,60,NORFOLK
NR192HT,NR,15.8,34.2,NORFOLK
NR192HW,NR,27.2,72.2,NORFOLK
NR192JB,NR,2.9,3.8,NORFOLK
NR192JD,NR,2.4,3.5,NORFOLK
NR192JF,NR,14.8,80,NORFOLK
NR192JH,NR,30.6,52.6,NORFOLK
NR192JJ,NR,27,67.4,NORFOLK
NR192JL,NR,24.9,52.6,NORFOLK
NR192JR,NR,60.8,80,NORFOLK
NR192JT,NR,37.2,76,NORFOLK
NR192JU,NR,28.2,63.5,NORFOLK
NR192JW,NR,25,78.7,NORFOLK
NR192LB,NR,6.9,14,NORFOLK
NR192LD,NR,23.9,72,NORFOLK
NR192LE,NR,45.2,54.8,NORFOLK
NR192LF,NR,10.7,42,NORFOLK
NR192LJ,NR,15.6,53.4,NORFOLK
NR192LL,NR,11.7,19.4,NORFOLK
NR192LN,NR,20.5,55,NORFOLK
NR192LP,NR,17,49.3,NORFOLK
NR192LQ,NR,4.8,8.7,NORFOLK
NR192LR,NR,20.3,54.9,NORFOLK
NR192LT,NR,21.8,26.9,NORFOLK
NR192LU,NR,19.1,19.1,NORFOLK
NR192LW,NR,12.8,72.9,NORFOLK
NR192LX,NR,17.7,22.2,NORFOLK
NR192LY,NR,16.5,54.9,NORFOLK
NR192NE,NR,20.3,58.9,NORFOLK
NR192NH,NR,11.5,17.3,NORFOLK
NR192NL,NR,38.3,73,NORFOLK
NR192NN,NR,21.2,40,NORFOLK
NR192NP,NR,29.9,40,NORFOLK
NR192NQ,NR,15.5,22.4,NORFOLK
NR192NR,NR,9.3,14.8,NORFOLK
NR192NS,NR,28.7,55,NORFOLK
NR192NT,NR,13.5,38.2,NORFOLK
NR192NU,NR,15.6,34.6,NORFOLK
NR192NW,NR,27.5,51.8,NORFOLK
NR192PA,NR,2.9,3.9,NORFOLK
NR192PB,NR,16,50.6,NORFOLK
NR192PD,NR,15.5,76.6,NORFOLK
NR192PF,NR,11.7,55,NORFOLK
NR192PG,NR,30.1,80,NORFOLK
NR192PH,NR,34.9,55,NORFOLK
NR192PJ,NR,11.2,40,NORFOLK
NR192PN,NR,23.4,40,NORFOLK
NR192PR,NR,39.1,80,NORFOLK
NR192PT,NR,36.9,80,NORFOLK
NR192PU,NR,25.5,40,NORFOLK
NR192PW,NR,25.2,80,NORFOLK
NR192PX,NR,23.8,80,NORFOLK
NR192PY,NR,45.1,80,NORFOLK
NR192PZ,NR,6.5,8.3,NORFOLK
NR192QA,NR,10.7,17.1,NORFOLK
NR192QB,NR,10.3,17.8,NORFOLK
NR192QE,NR,5.3,8.6,NORFOLK
NR192QF,NR,5.7,7.1,NORFOLK
NR192QG,NR,17.4,25.4,NORFOLK
NR192QL,NR,1.6,2.3,NORFOLK
NR192QY,NR,15.3,21.3,NORFOLK
NR192RD,NR,3.5,5.2,NORFOLK
NR192RN,NR,2.9,3.8,NORFOLK
NR192RP,NR,2.3,3.1,NORFOLK
NR192RQ,NR,25.5,34.6,NORFOLK
NR192RT,NR,18.5,44.3,NORFOLK
NR192RU,NR,27.2,80,NORFOLK
NR192RW,NR,3.6,3.6,NORFOLK
NR192RX,NR,23,35.6,NORFOLK
NR192RY,NR,25.8,67.3,NORFOLK
NR192SA,NR,24,28.7,NORFOLK
NR192SB,NR,21.7,59.9,NORFOLK
NR192SE,NR,19,40,NORFOLK
NR192SF,NR,23.9,77,NORFOLK
NR192SG,NR,33.4,80,NORFOLK
NR192SL,NR,24.5,39.7,NORFOLK
NR192SN,NR,31.8,73.9,NORFOLK
NR192SP,NR,36.7,67,NORFOLK
NR192SQ,NR,26,32.9,NORFOLK
NR192SR,NR,14.9,16.7,NORFOLK
NR192SS,NR,36,66.6,NORFOLK
NR192ST,NR,34,80,NORFOLK
NR192SU,NR,31.3,56.5,NORFOLK
NR192SW,NR,51,80,NORFOLK
NR192SY,NR,20.4,55,NORFOLK
NR192SZ,NR,43.5,68.4,NORFOLK
NR192TA,NR,42.8,80,NORFOLK
NR192TB,NR,37.8,80,NORFOLK
NR192TD,NR,35.2,80,NORFOLK
NR192TE,NR,35.8,80,NORFOLK
NR192TF,NR,44,80,NORFOLK
NR192TG,NR,47.8,77.3,NORFOLK
NR192TH,NR,39.5,66.9,NORFOLK
NR192TN,NR,41.2,70.4,NORFOLK
NR192TP,NR,41,80,NORFOLK
NR192TQ,NR,29.2,60.5,NORFOLK
NR192TR,NR,35.7,80,NORFOLK
NR192TS,NR,37.5,80,NORFOLK
NR192TT,NR,33.1,67,NORFOLK
NR192TU,NR,32.3,70,NORFOLK
NR192TW,NR,28.1,40,NORFOLK
NR192TY,NR,24.8,40,NORFOLK
NR192UA,NR,32.2,78.6,NORFOLK
NR192UB,NR,44.4,80,NORFOLK
NR192UD,NR,39,79.9,NORFOLK
NR192UE,NR,47.9,80,NORFOLK
NR192UF,NR,28.9,79.8,NORFOLK
NR192UG,NR,37.5,74,NORFOLK
NR192UH,NR,26.4,80,NORFOLK
NR192UJ,NR,36.4,72.5,NORFOLK
NR192UL,NR,22.3,62.2,NORFOLK
NR192UN,NR,29.7,80,NORFOLK
NR192UP,NR,32.2,79.8,NORFOLK
NR192UQ,NR,35.3,79.9,NORFOLK
NR192UR,NR,33.5,69.5,NORFOLK
NR192UT,NR,37.4,70.5,NORFOLK
NR192UU,NR,20.8,80,NORFOLK
NR192UW,NR,30.3,65.6,NORFOLK
NR192UY,NR,45.9,80,NORFOLK
NR192XB,NR,31.3,80,NORFOLK
NR192XD,NR,46.1,80,NORFOLK
NR192XE,NR,25.9,40,NORFOLK
NR192XF,NR,38.5,80,NORFOLK
NR192XG,NR,27.1,80,NORFOLK
NR192XH,NR,33.1,76.8,NORFOLK
NR192XJ,NR,37,54.9,NORFOLK
NR192XL,NR,30.9,75.1,NORFOLK
NR192XN,NR,39.5,80,NORFOLK
NR192XP,NR,29.9,57.1,NORFOLK
NR192XQ,NR,39.2,69.3,NORFOLK
NR192XR,NR,27.9,50.5,NORFOLK
NR192YD,NR,32.7,79.9,NORFOLK
NR192YE,NR,24.5,54.9,NORFOLK
NR203AA,NR,32,80,NORFOLK
NR203AB,NR,6.1,59.5,NORFOLK
NR203AD,NR,47,77.4,NORFOLK
NR203AE,NR,40.5,80,NORFOLK
NR203AH,NR,34.5,79.9,NORFOLK
NR203AJ,NR,47.8,80,NORFOLK
NR203AL,NR,21.2,44,NORFOLK
NR203AP,NR,36.5,80,NORFOLK
NR203AQ,NR,22.9,40,NORFOLK
NR203AR,NR,30.7,80,NORFOLK
NR203AS,NR,38.6,80,NORFOLK
NR203AT,NR,38.4,67.1,NORFOLK
NR203AU,NR,21.2,63,NORFOLK
NR203AW,NR,27.6,74,NORFOLK
NR203AX,NR,40,48,NORFOLK
NR203AY,NR,29.5,70.4,NORFOLK
NR203AZ,NR,23.5,40.4,NORFOLK
NR203BB,NR,33.5,80,NORFOLK
NR203BD,NR,28.2,67,NORFOLK
NR203BE,NR,34.2,80,NORFOLK
NR203BG,NR,41.1,68.2,NORFOLK
NR203BH,NR,56.6,74.8,NORFOLK
NR203BJ,NR,42.7,75.3,NORFOLK
NR203BN,NR,35.3,59.7,NORFOLK
NR203BP,NR,2.8,4,NORFOLK
NR203BQ,NR,27.3,72.1,NORFOLK
NR203BT,NR,13.9,27.1,NORFOLK
NR203BU,NR,33.3,80,NORFOLK
NR203BW,NR,21.4,22.8,NORFOLK
NR203BY,NR,11.1,25.3,NORFOLK
NR203DA,NR,2.2,3.2,NORFOLK
NR203DD,NR,1.6,4.9,NORFOLK
NR203DG,NR,4.1,6.5,NORFOLK
NR203DH,NR,3.9,6.2,NORFOLK
NR203DQ,NR,4.2,7.4,NORFOLK
NR203DS,NR,6.7,10,NORFOLK
NR203DY,NR,9.7,18.4,NORFOLK
NR203DZ,NR,2.4,2.9,NORFOLK
NR203EA,NR,45.1,79.9,NORFOLK
NR203EB,NR,43.9,79.9,NORFOLK
NR203EE,NR,10.8,24.1,NORFOLK
NR203EF,NR,19.3,31.7,NORFOLK
NR203EG,NR,27.5,49.5,NORFOLK
NR203EJ,NR,4.2,12.7,NORFOLK
NR203EN,NR,5.2,16.7,NORFOLK
NR203EQ,NR,16.1,48.2,NORFOLK
NR203ES,NR,32.6,67.7,NORFOLK
NR203ET,NR,15.8,37.9,NORFOLK
NR203EU,NR,18.4,27.4,NORFOLK
NR203EX,NR,17.2,27.2,NORFOLK
NR203EY,NR,12.6,34,NORFOLK
NR203EZ,NR,3.9,11.9,NORFOLK
NR203FD,NR,36,77.1,NORFOLK
NR203FE,NR,27.9,71.9,NORFOLK
NR203FF,NR,38.3,40,NORFOLK
NR203FG,NR,45.6,79.9,NORFOLK
NR203FN,NR,27.3,76.2,NORFOLK
NR203FP,NR,29.8,73.7,NORFOLK
NR203FQ,NR,41.3,80,NORFOLK
NR203FS,NR,36,68.2,NORFOLK
NR203FT,NR,38.5,60.5,NORFOLK
NR203FY,NR,27.7,46.3,NORFOLK
NR203FZ,NR,26.4,50.6,NORFOLK
NR203GD,NR,27.5,44.9,NORFOLK
NR203GH,NR,13,49.5,NORFOLK
NR203GL,NR,27.8,38.9,NORFOLK
NR203GQ,NR,28.2,73,NORFOLK
NR203GZ,NR,48.7,79.9,NORFOLK
NR203HD,NR,1,1.2,NORFOLK
NR203HF,NR,2.3,3.2,NORFOLK
NR203HG,NR,36.6,48.8,NORFOLK
NR203HJ,NR,57.3,79.9,NORFOLK
NR203HL,NR,52.8,80,NORFOLK
NR203HR,NR,30.2,67.6,NORFOLK
NR203HS,NR,31.7,55,NORFOLK
NR203HU,NR,34.6,80,NORFOLK
NR203HW,NR,17.1,37.1,NORFOLK
NR203HX,NR,37.9,79.9,NORFOLK
NR203HY,NR,51.5,79.9,NORFOLK
NR203HZ,NR,33.5,59.9,NORFOLK
NR203JA,NR,19.1,29,NORFOLK
NR203JB,NR,6.3,14.4,NORFOLK
NR203JG,NR,1.5,2,NORFOLK
NR203JP,NR,7.3,12.5,NORFOLK
NR203JR,NR,52.6,80,NORFOLK
NR203JS,NR,45.8,79.9,NORFOLK
NR203JT,NR,23.8,80,NORFOLK
NR203JU,NR,24.9,80,NORFOLK
NR203JW,NR,12.9,16.3,NORFOLK
NR203JX,NR,22.2,24.2,NORFOLK
NR203JY,NR,23.8,79.6,NORFOLK
NR203JZ,NR,16.8,22.5,NORFOLK
NR203LA,NR,9,10.9,NORFOLK
NR203LD,NR,16.1,25,NORFOLK
NR203LE,NR,15.9,17.5,NORFOLK
NR203LG,NR,8.4,10.8,NORFOLK
NR203LH,NR,13,22.6,NORFOLK
NR203LJ,NR,20,42.2,NORFOLK
NR203LL,NR,14.2,19,NORFOLK
NR203LN,NR,9.4,11.5,NORFOLK
NR203LP,NR,25.4,40,NORFOLK
NR203LR,NR,34.2,79.9,NORFOLK
NR203LU,NR,14.8,17.5,NORFOLK
NR203LW,NR,8.5,12.3,NORFOLK
NR203LX,NR,28.5,79.9,NORFOLK
NR203LY,NR,17.5,19.9,NORFOLK
NR203LZ,NR,13.8,21.7,NORFOLK
NR203NF,NR,12,21.3,NORFOLK
NR203NL,NR,34.5,80,NORFOLK
NR203NN,NR,26.1,76.6,NORFOLK
NR203NP,NR,33.1,76.3,NORFOLK
NR203NQ,NR,33.1,77,NORFOLK
NR203NR,NR,17.4,45.9,NORFOLK
NR203NS,NR,42.8,79.9,NORFOLK
NR203NT,NR,44.8,79.9,NORFOLK
NR203NU,NR,39.9,80,NORFOLK
NR203NW,NR,32.9,76.6,NORFOLK
NR203NX,NR,43.6,79.9,NORFOLK
NR203NY,NR,45.8,79.9,NORFOLK
NR203NZ,NR,40.9,79.9,NORFOLK
NR203PA,NR,17.6,56.3,NORFOLK
NR203PD,NR,15.9,31.8,NORFOLK
NR203PE,NR,14.7,20.4,NORFOLK
NR203PF,NR,8.3,15,NORFOLK
NR203PH,NR,52.6,79.9,NORFOLK
NR203PJ,NR,44.5,79.9,NORFOLK
NR203PL,NR,36,79.9,NORFOLK
NR203PN,NR,25.7,67.3,NORFOLK
NR203PP,NR,24.3,72.7,NORFOLK
NR203PQ,NR,35.5,79.9,NORFOLK
NR203PR,NR,14.8,39.5,NORFOLK
NR203PS,NR,35.8,79.7,NORFOLK
NR203PT,NR,33.9,76.1,NORFOLK
NR203PU,NR,28.2,66.6,NORFOLK
NR203PW,NR,25,61.4,NORFOLK
NR203PY,NR,29.2,47.4,NORFOLK
NR203QB,NR,27.1,40,NORFOLK
NR203QD,NR,37.9,54.9,NORFOLK
NR203QE,NR,21.3,24.2,NORFOLK
NR203QF,NR,18.6,21.4,NORFOLK
NR203QG,NR,24.8,75.7,NORFOLK
NR203QH,NR,21.1,24.1,NORFOLK
NR203QJ,NR,25.8,39.2,NORFOLK
NR203QL,NR,23.7,40,NORFOLK
NR203QN,NR,20.4,30.7,NORFOLK
NR203QP,NR,41.7,80,NORFOLK
NR203QR,NR,39.2,66.7,NORFOLK
NR203QS,NR,39.1,79.9,NORFOLK
NR203QT,NR,49.3,76.6,NORFOLK
NR203QU,NR,44.8,68.4,NORFOLK
NR203QW,NR,21.3,55,NORFOLK
NR203QX,NR,45,80,NORFOLK
NR203QY,NR,29,39.8,NORFOLK
NR203QZ,NR,25.3,67,NORFOLK
NR203RA,NR,34,79.9,NORFOLK
NR203RB,NR,31.7,39.8,NORFOLK
NR203RD,NR,35.5,76.5,NORFOLK
NR203RE,NR,46,80,NORFOLK
NR203RF,NR,38.8,79.9,NORFOLK
NR203RH,NR,10.3,49.1,NORFOLK
NR203RJ,NR,13.1,31.9,NORFOLK
NR203RL,NR,31,42.1,NORFOLK
NR203RN,NR,39.6,80,NORFOLK
NR203RP,NR,37.7,79.9,NORFOLK
NR203RQ,NR,6.5,9.6,NORFOLK
NR203RR,NR,41.4,79.9,NORFOLK
NR203RU,NR,36.8,79.9,NORFOLK
NR203RW,NR,24.6,71.2,NORFOLK
NR203RY,NR,51.6,66.1,NORFOLK
NR203RZ,NR,42.8,80,NORFOLK
NR203SA,NR,37.4,80,NORFOLK
NR203SB,NR,50.3,80,NORFOLK
NR203SG,NR,41.7,79.9,NORFOLK
NR203SH,NR,27.7,80,NORFOLK
NR203SJ,NR,52.1,76.5,NORFOLK
NR203SL,NR,10.6,14.6,NORFOLK
NR203SQ,NR,31,51.4,NORFOLK
NR203SS,NR,30,60.5,NORFOLK
NR203ST,NR,39.5,59.5,NORFOLK
NR203SU,NR,25,45.8,NORFOLK
NR203SY,NR,29.7,66.7,NORFOLK
NR203SZ,NR,33,79.9,NORFOLK
NR203TB,NR,29.6,49.9,NORFOLK
NR203TD,NR,37,79.7,NORFOLK
NR203TE,NR,31.2,80,NORFOLK
NR203TF,NR,29.1,80,NORFOLK
NR203TG,NR,35.1,80,NORFOLK
NR203TH,NR,26.5,59.1,NORFOLK
NR203TJ,NR,20.7,40,NORFOLK
NR203TP,NR,48.7,73.6,NORFOLK
NR203TQ,NR,47.5,79.9,NORFOLK
NR203TR,NR,56.5,80,NORFOLK
NR203TS,NR,23.6,44.9,NORFOLK
NR203TT,NR,31.7,70.7,NORFOLK
NR203TW,NR,30.1,62.4,NORFOLK
NR203TX,NR,61.7,79.9,NORFOLK
NR203TY,NR,39.1,65.7,NORFOLK
NR203TZ,NR,37.2,53.5,NORFOLK
NR203UA,NR,40.3,64.8,NORFOLK
NR204AA,NR,25.8,43.9,NORFOLK
NR204AB,NR,16,55,NORFOLK
NR204AD,NR,31.4,80,NORFOLK
NR204AE,NR,40.3,80,NORFOLK
NR204AF,NR,47.1,80,NORFOLK
NR204AG,NR,36.2,80,NORFOLK
NR204AH,NR,23.4,42.2,NORFOLK
NR204AJ,NR,5.1,12.8,NORFOLK
NR204AL,NR,5.5,49.8,NORFOLK
NR204AN,NR,31.9,80,NORFOLK
NR204AP,NR,44.7,76.6,NORFOLK
NR204AQ,NR,51,80,NORFOLK
NR204AR,NR,35.3,80,NORFOLK
NR204AS,NR,37.8,80,NORFOLK
NR204AT,NR,27.1,75,NORFOLK
NR204AW,NR,28.6,80,NORFOLK
NR204AX,NR,34.8,74.3,NORFOLK
NR204AY,NR,36,79.9,NORFOLK
NR204BA,NR,12.2,32.4,NORFOLK
NR204BD,NR,8.1,44.4,NORFOLK
NR204BG,NR,30.3,65.4,NORFOLK
NR204BH,NR,18.6,55,NORFOLK
NR204BJ,NR,37.5,79.9,NORFOLK
NR204BN,NR,33,64.3,NORFOLK
NR204BQ,NR,26.5,49.5,NORFOLK
NR204BS,NR,43.9,80,NORFOLK
NR204BT,NR,46.7,80,NORFOLK
NR204BU,NR,69.6,80,NORFOLK
NR204BW,NR,51.5,80,NORFOLK
NR204BX,NR,22.6,44,NORFOLK
NR204BY,NR,23,55,NORFOLK
NR204DB,NR,28.4,39.9,NORFOLK
NR204DE,NR,4.3,5.8,NORFOLK
NR204DG,NR,12.2,15.8,NORFOLK
NR204DL,NR,31.9,54.7,NORFOLK
NR204DN,NR,42.1,62.3,NORFOLK
NR204DS,NR,16.7,52.6,NORFOLK
NR204DT,NR,26.1,72.7,NORFOLK
NR204DW,NR,27.5,80,NORFOLK
NR204DX,NR,23.8,40,NORFOLK
NR204DY,NR,31.1,59.9,NORFOLK
NR204DZ,NR,56.2,76.6,NORFOLK
NR204EB,NR,27.4,79.9,NORFOLK
NR204ED,NR,42.9,48.7,NORFOLK
NR204EE,NR,26.3,66.9,NORFOLK
