price,transfer_date,postcode,property_type,town_city,district,county
253000,2025-06-30T00:00:00Z,IP8 3RZ,T,IPSWICH,BABERGH,SUFFOLK
98000,2025-07-07T00:00:00Z,IP4 4HW,F,IPSWICH,IPSWICH,SUFFOLK
160000,2025-07-04T00:00:00Z,NR33 0NJ,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
116000,2025-07-15T00:00:00Z,NR32 1XB,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
180000,2025-06-18T00:00:00Z,IP28 7LS,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
160000,2025-06-30T00:00:00Z,NR34 9UG,T,BECCLES,EAST SUFFOLK,SUFFOLK
190000,2025-10-30T00:00:00Z,IP1 2GD,F,IPSWICH,IPSWICH,SUFFOLK
250000,2025-04-03T00:00:00Z,IP28 8XA,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
218000,2025-06-27T00:00:00Z,IP13 0QZ,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
310000,2025-07-25T00:00:00Z,IP23 7BY,D,EYE,MID SUFFOLK,SUFFOLK
375000,2025-10-03T00:00:00Z,IP21 5RG,D,DISS,MID SUFFOLK,SUFFOLK
547000,2025-10-24T00:00:00Z,IP23 7NW,D,EYE,MID SUFFOLK,SUFFOLK
500000,2025-11-14T00:00:00Z,IP29 4PL,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
390000,2025-05-02T00:00:00Z,IP11 2GG,T,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
300000,2025-06-27T00:00:00Z,CB9 7SX,S,HAVERHILL,WEST SUFFOLK,SUFFOLK
525000,2025-07-18T00:00:00Z,NR32 4WJ,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
1150000,2025-10-22T00:00:00Z,IP15 5QF,D,ALDEBURGH,EAST SUFFOLK,SUFFOLK
255000,2025-11-21T00:00:00Z,IP4 4DB,S,IPSWICH,IPSWICH,SUFFOLK
470000,2025-11-14T00:00:00Z,CO10 8EG,D,SUDBURY,WEST SUFFOLK,SUFFOLK
230000,2025-10-17T00:00:00Z,CO7 6QY,S,COLCHESTER,BABERGH,SUFFOLK
308000,2025-10-06T00:00:00Z,CB8 7FP,F,NEWMARKET,WEST SUFFOLK,SUFFOLK
300000,2025-07-14T00:00:00Z,IP31 2RD,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
372500,2025-05-07T00:00:00Z,IP5 2XA,D,IPSWICH,EAST SUFFOLK,SUFFOLK
515000,2025-10-24T00:00:00Z,IP3 8XS,D,IPSWICH,IPSWICH,SUFFOLK
262000,2025-10-16T00:00:00Z,IP6 0FF,T,IPSWICH,MID SUFFOLK,SUFFOLK
203000,2025-07-25T00:00:00Z,NR33 9EF,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
220000,2025-10-24T00:00:00Z,IP28 8FH,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
282000,2025-11-24T00:00:00Z,IP4 3EU,S,IPSWICH,IPSWICH,SUFFOLK
350000,2025-07-11T00:00:00Z,CB8 7GJ,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
187500,2025-08-13T00:00:00Z,IP22 1FD,S,DISS,MID SUFFOLK,SUFFOLK
121500,2025-11-04T00:00:00Z,IP14 4DT,S,STOWMARKET,MID SUFFOLK,SUFFOLK
280000,2025-06-27T00:00:00Z,CO10 9LL,S,SUDBURY,BABERGH,SUFFOLK
325000,2025-11-07T00:00:00Z,CO10 0NY,S,SUDBURY,BABERGH,SUFFOLK
813500,2025-11-06T00:00:00Z,IP6 8PJ,D,IPSWICH,MID SUFFOLK,SUFFOLK
238000,2025-09-30T00:00:00Z,IP4 5EP,T,IPSWICH,IPSWICH,SUFFOLK
114000,2025-11-21T00:00:00Z,IP32 6GD,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
485000,2025-11-14T00:00:00Z,IP22 2QU,D,DISS,WEST SUFFOLK,SUFFOLK
341950,2025-06-30T00:00:00Z,IP33 3GL,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
110250,2025-11-18T00:00:00Z,IP14 3FH,T,STOWMARKET,MID SUFFOLK,SUFFOLK
165000,2025-10-31T00:00:00Z,IP7 6DQ,F,IPSWICH,BABERGH,SUFFOLK
340000,2025-07-28T00:00:00Z,PE30 5QH,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
132500,2025-08-29T00:00:00Z,PE36 5AL,S,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
215000,2025-08-19T00:00:00Z,NR20 3AY,S,DEREHAM,BRECKLAND,NORFOLK
665000,2025-08-14T00:00:00Z,NR20 5QG,O,DEREHAM,BROADLAND,NORFOLK
100000,2025-08-29T00:00:00Z,NR13 3RL,F,NORWICH,BROADLAND,NORFOLK
715000,2025-04-04T00:00:00Z,PE32 1LX,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
139000,2025-06-11T00:00:00Z,NR16 1HR,D,NORWICH,SOUTH NORFOLK,NORFOLK
188000,2025-08-22T00:00:00Z,NR8 6YJ,T,NORWICH,BROADLAND,NORFOLK
200000,2025-08-14T00:00:00Z,NR30 4LN,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
110500,2025-08-28T00:00:00Z,NR28 9JH,T,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
380000,2025-09-18T00:00:00Z,PE31 8NL,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
335000,2025-08-22T00:00:00Z,IP22 4JE,S,DISS,SOUTH NORFOLK,NORFOLK
217000,2025-09-05T00:00:00Z,NR5 8XQ,T,NORWICH,NORWICH,NORFOLK
525000,2025-03-14T00:00:00Z,NR30 1ED,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
440000,2025-07-14T00:00:00Z,IP25 7SD,O,THETFORD,BRECKLAND,NORFOLK
83000,2025-06-09T00:00:00Z,PE37 7AY,T,SWAFFHAM,BRECKLAND,NORFOLK
264000,2025-08-15T00:00:00Z,NR2 4HD,S,NORWICH,NORWICH,NORFOLK
1899999,2025-01-09T00:00:00Z,PE38 9EE,O,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
195000,2025-08-15T00:00:00Z,NR10 4EJ,T,NORWICH,BROADLAND,NORFOLK
1110000,2025-03-14T00:00:00Z,PE32 1LJ,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
250000,2025-03-31T00:00:00Z,PE37 8AF,O,SWAFFHAM,BRECKLAND,NORFOLK
65000,2025-08-26T00:00:00Z,NR28 9BZ,O,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
312500,2025-08-29T00:00:00Z,IP22 4LX,O,DISS,SOUTH NORFOLK,NORFOLK
977500,2025-07-31T00:00:00Z,PE34 4SB,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
1100000,2025-03-25T00:00:00Z,NR21 9LQ,O,FAKENHAM,KING'S LYNN AND WEST NORFOLK,NORFOLK
625000,2025-08-22T00:00:00Z,NA,O,NORWICH,SOUTH NORFOLK,NORFOLK
325000,2025-09-09T00:00:00Z,IP26 5JJ,D,THETFORD,BRECKLAND,NORFOLK
130000,2025-08-19T00:00:00Z,NR17 2EJ,S,ATTLEBOROUGH,BRECKLAND,NORFOLK
162000,2025-08-28T00:00:00Z,NR3 1JW,T,NORWICH,NORWICH,NORFOLK
210000,2025-08-28T00:00:00Z,IP22 4AD,T,DISS,SOUTH NORFOLK,NORFOLK
170000,2025-08-05T00:00:00Z,PE33 9TA,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
115000,2025-07-07T00:00:00Z,NR30 4NG,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
289000,2025-08-22T00:00:00Z,NR2 1LA,T,NORWICH,NORWICH,NORFOLK
253500,2025-07-01T00:00:00Z,NR6 6LN,D,NORWICH,BROADLAND,NORFOLK
243000,2025-06-05T00:00:00Z,NR7 0BU,O,NORWICH,NORWICH,NORFOLK
143000,2025-07-03T00:00:00Z,NR5 8NQ,S,NORWICH,NORWICH,NORFOLK
135000,2025-06-13T00:00:00Z,NR28 9JZ,S,NORTH WALSHAM,NORTH NORFOLK,NORFOLK
260000,2025-03-31T00:00:00Z,NR2 3UQ,S,NORWICH,NORWICH,NORFOLK
250000,2025-06-24T00:00:00Z,NR18 0PL,D,WYMONDHAM,SOUTH NORFOLK,NORFOLK
200000,2025-02-21T00:00:00Z,NR21 9PF,O,FAKENHAM,KING'S LYNN AND WEST NORFOLK,NORFOLK
208000,2025-07-07T00:00:00Z,NR12 0UX,D,NORWICH,NORTH NORFOLK,NORFOLK
155000,2025-05-30T00:00:00Z,IP21 4RT,S,DISS,SOUTH NORFOLK,NORFOLK
108000,2025-07-10T00:00:00Z,PE30 2AH,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
210000,2025-07-17T00:00:00Z,PE30 5LP,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
100000,2025-04-25T00:00:00Z,NR2 2BS,F,NORWICH,NORWICH,NORFOLK
175000,2025-06-20T00:00:00Z,NR2 1HJ,F,NORWICH,NORWICH,NORFOLK
95000,2025-01-15T00:00:00Z,NR30 2NQ,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
385000,2025-07-18T00:00:00Z,NR23 1JT,F,WELLS-NEXT-THE-SEA,NORTH NORFOLK,NORFOLK
82000,2025-07-09T00:00:00Z,NR31 0AB,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
278750,2025-03-14T00:00:00Z,NR4 7NY,D,NORWICH,NORWICH,NORFOLK
600000,2025-02-07T00:00:00Z,NR8 6FA,O,NORWICH,BROADLAND,NORFOLK
535000,2025-03-04T00:00:00Z,IP21 4XG,O,DISS,SOUTH NORFOLK,NORFOLK
810000,2025-07-21T00:00:00Z,PE32 1NL,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
230000,2025-07-17T00:00:00Z,IP22 4JG,T,DISS,SOUTH NORFOLK,NORFOLK
325000,2025-06-09T00:00:00Z,NR26 8LZ,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
54000,2025-07-03T00:00:00Z,NA,O,NORWICH,NORTH NORFOLK,NORFOLK
127000,2025-06-27T00:00:00Z,NR19 1FF,F,DEREHAM,BRECKLAND,NORFOLK
465000,2025-06-20T00:00:00Z,NR1 1JB,O,NORWICH,NORWICH,NORFOLK
292000,2025-05-30T00:00:00Z,NR15 2LZ,D,NORWICH,SOUTH NORFOLK,NORFOLK
545000,2025-06-04T00:00:00Z,NR20 4HH,O,DEREHAM,BRECKLAND,NORFOLK
167500,2025-03-06T00:00:00Z,NR19 1PG,S,DEREHAM,BRECKLAND,NORFOLK
184000,2025-02-25T00:00:00Z,PE34 4DY,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
460000,2025-07-01T00:00:00Z,NR2 2PY,T,NORWICH,NORWICH,NORFOLK
1000000,2025-02-07T00:00:00Z,PE33 9JQ,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
100000,2025-06-26T00:00:00Z,PE30 5PA,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
302500,2025-06-26T00:00:00Z,NR8 5GJ,S,NORWICH,SOUTH NORFOLK,NORFOLK
350000,2025-11-07T00:00:00Z,CO10 0AB,S,SUDBURY,BABERGH,SUFFOLK
159500,2025-11-11T00:00:00Z,IP31 3FJ,S,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
420000,2025-01-17T00:00:00Z,IP14 5YE,D,STOWMARKET,MID SUFFOLK,SUFFOLK
365000,2025-02-05T00:00:00Z,NR34 7FL,D,BECCLES,EAST SUFFOLK,SUFFOLK
183000,2025-01-24T00:00:00Z,NR34 7FH,S,BECCLES,EAST SUFFOLK,SUFFOLK
180000,2025-07-08T00:00:00Z,NR32 2RE,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
484000,2025-02-21T00:00:00Z,NR34 7FJ,D,BECCLES,EAST SUFFOLK,SUFFOLK
240000,2025-07-08T00:00:00Z,IP31 3TL,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
775000,2025-01-29T00:00:00Z,CO10 1AY,D,SUDBURY,BABERGH,SUFFOLK
470000,2025-02-10T00:00:00Z,IP14 5XZ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
295000,2025-03-20T00:00:00Z,IP11 9FW,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
435000,2025-02-28T00:00:00Z,IP14 5YB,D,STOWMARKET,MID SUFFOLK,SUFFOLK
228000,2025-07-04T00:00:00Z,NR33 7EH,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
250000,2025-11-14T00:00:00Z,CO10 1PB,S,SUDBURY,BABERGH,SUFFOLK
430000,2025-02-17T00:00:00Z,IP14 5XZ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
745000,2025-03-25T00:00:00Z,CO10 1AY,D,SUDBURY,BABERGH,SUFFOLK
435000,2025-03-21T00:00:00Z,IP14 5XZ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
315000,2025-09-17T00:00:00Z,IP33 2LH,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
430000,2025-04-17T00:00:00Z,IP14 5XZ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
343950,2025-05-16T00:00:00Z,IP14 6FE,S,STOWMARKET,MID SUFFOLK,SUFFOLK
500000,2025-04-30T00:00:00Z,IP14 5XY,D,STOWMARKET,MID SUFFOLK,SUFFOLK
250000,2025-10-31T00:00:00Z,IP31 3PJ,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
730000,2025-04-15T00:00:00Z,IP6 8BB,D,IPSWICH,MID SUFFOLK,SUFFOLK
235000,2025-06-13T00:00:00Z,IP14 1PS,T,STOWMARKET,MID SUFFOLK,SUFFOLK
575000,2025-06-09T00:00:00Z,IP28 6RS,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
188000,2025-06-20T00:00:00Z,CO10 9JU,T,SUDBURY,BABERGH,SUFFOLK
280000,2025-05-27T00:00:00Z,IP33 3AR,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
130000,2025-06-13T00:00:00Z,IP30 9RX,S,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
565000,2025-06-19T00:00:00Z,IP28 6RS,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
540000,2025-05-30T00:00:00Z,IP9 1FL,D,IPSWICH,BABERGH,SUFFOLK
340000,2025-06-27T00:00:00Z,IP30 9AZ,S,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
370000,2025-06-12T00:00:00Z,CB9 7BB,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
365000,2025-06-25T00:00:00Z,CB9 7BB,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
345000,2025-05-30T00:00:00Z,IP12 2FN,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
225000,2025-07-11T00:00:00Z,NR5 0UG,T,NORWICH,SOUTH NORFOLK,NORFOLK
415000,2025-07-11T00:00:00Z,PE33 9BQ,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
270000,2025-06-16T00:00:00Z,NR4 7DZ,T,NORWICH,NORWICH,NORFOLK
270000,2025-01-28T00:00:00Z,NR4 7EQ,T,NORWICH,NORWICH,NORFOLK
160000,2025-07-04T00:00:00Z,NR31 8QF,O,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
400000,2025-06-27T00:00:00Z,NR1 3RD,T,NORWICH,NORWICH,NORFOLK
430000,2025-02-04T00:00:00Z,IP26 4RF,D,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
317500,2025-06-30T00:00:00Z,NR21 8NG,D,FAKENHAM,NORTH NORFOLK,NORFOLK
196000,2025-07-21T00:00:00Z,NR4 6JQ,T,NORWICH,NORWICH,NORFOLK
465000,2025-02-26T00:00:00Z,NR13 4TB,O,NORWICH,BROADLAND,NORFOLK
270000,2025-06-30T00:00:00Z,NR18 9FT,S,WYMONDHAM,SOUTH NORFOLK,NORFOLK
247500,2025-07-04T00:00:00Z,PE33 9HE,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
255000,2025-06-27T00:00:00Z,NR9 3GX,S,NORWICH,SOUTH NORFOLK,NORFOLK
315000,2025-05-06T00:00:00Z,NR13 3DW,S,NORWICH,BROADLAND,NORFOLK
240000,2025-06-30T00:00:00Z,PE37 8JN,S,SWAFFHAM,BRECKLAND,NORFOLK
560000,2025-02-28T00:00:00Z,PE32 1JH,O,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
148000,2025-03-12T00:00:00Z,PE31 8SJ,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
155000,2025-01-08T00:00:00Z,NR14 6BY,O,NORWICH,SOUTH NORFOLK,NORFOLK
212500,2025-01-03T00:00:00Z,NR9 5RN,O,NORWICH,BRECKLAND,NORFOLK
212500,2025-01-03T00:00:00Z,NR9 5RN,O,NORWICH,BRECKLAND,NORFOLK
150000,2025-01-03T00:00:00Z,NR25 6HU,T,HOLT,NORTH NORFOLK,NORFOLK
100000,2025-01-22T00:00:00Z,NR20 3QE,O,DEREHAM,BRECKLAND,NORFOLK
565000,2025-03-03T00:00:00Z,NR2 3FB,F,NORWICH,NORWICH,NORFOLK
420000,2025-03-03T00:00:00Z,NR2 3FA,F,NORWICH,NORWICH,NORFOLK
290000,2025-03-03T00:00:00Z,NR2 3FA,F,NORWICH,NORWICH,NORFOLK
485000,2025-03-03T00:00:00Z,NR2 3FA,F,NORWICH,NORWICH,NORFOLK
350000,2025-03-28T00:00:00Z,NR8 7AB,D,NORWICH,BROADLAND,NORFOLK
600000,2025-03-31T00:00:00Z,NR16 2DG,O,NORWICH,BRECKLAND,NORFOLK
424672,2025-04-10T00:00:00Z,NR4 7XS,D,NORWICH,SOUTH NORFOLK,NORFOLK
424672,2025-04-10T00:00:00Z,NR4 7XS,D,NORWICH,SOUTH NORFOLK,NORFOLK
332773,2025-04-10T00:00:00Z,NR4 7XS,D,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-04-10T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-04-10T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
409194,2025-04-10T00:00:00Z,NR4 7XS,D,NORWICH,SOUTH NORFOLK,NORFOLK
495000,2025-06-23T00:00:00Z,IP28 6RS,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
140000,2025-06-26T00:00:00Z,IP27 9JS,F,BRANDON,WEST SUFFOLK,SUFFOLK
147500,2025-06-27T00:00:00Z,IP14 1SS,F,STOWMARKET,MID SUFFOLK,SUFFOLK
370000,2025-06-18T00:00:00Z,IP5 4AF,D,IPSWICH,EAST SUFFOLK,SUFFOLK
429995,2025-06-25T00:00:00Z,IP7 6GN,D,IPSWICH,BABERGH,SUFFOLK
244500,2025-06-06T00:00:00Z,IP14 5XR,S,STOWMARKET,MID SUFFOLK,SUFFOLK
205170,2025-06-13T00:00:00Z,IP33 3GL,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
135000,2025-06-20T00:00:00Z,IP11 7SP,F,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
825000,2025-06-16T00:00:00Z,IP19 0RR,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
365000,2025-06-27T00:00:00Z,IP32 7QD,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
310000,2025-04-24T00:00:00Z,IP14 5XQ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
440000,2025-06-25T00:00:00Z,IP23 7FB,S,EYE,MID SUFFOLK,SUFFOLK
365000,2025-06-27T00:00:00Z,CO10 2SQ,D,SUDBURY,BABERGH,SUFFOLK
365000,2025-07-01T00:00:00Z,CB9 7BB,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
320000,2025-06-25T00:00:00Z,IP14 4GU,D,STOWMARKET,MID SUFFOLK,SUFFOLK
230000,2025-11-20T00:00:00Z,NR32 3DJ,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
162500,2025-11-12T00:00:00Z,IP13 0SD,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
245000,2025-06-27T00:00:00Z,IP27 0NR,D,BRANDON,WEST SUFFOLK,SUFFOLK
300000,2025-06-26T00:00:00Z,CB9 7BB,S,HAVERHILL,WEST SUFFOLK,SUFFOLK
580000,2025-06-27T00:00:00Z,IP32 7QG,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
460000,2025-06-27T00:00:00Z,CO11 1GY,D,MANNINGTREE,BABERGH,SUFFOLK
550000,2025-07-14T00:00:00Z,IP13 7FF,D,WOODBRIDGE,MID SUFFOLK,SUFFOLK
500000,2025-07-10T00:00:00Z,IP13 7FF,D,WOODBRIDGE,MID SUFFOLK,SUFFOLK
200000,2025-07-04T00:00:00Z,IP12 3LS,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
410000,2025-06-10T00:00:00Z,IP27 9BY,D,BRANDON,WEST SUFFOLK,SUFFOLK
235000,2025-06-27T00:00:00Z,IP11 6AA,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
400000,2025-07-14T00:00:00Z,CO10 0EP,D,SUDBURY,BABERGH,SUFFOLK
261250,2025-06-27T00:00:00Z,IP11 6AA,T,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
550000,2025-06-27T00:00:00Z,IP19 8FF,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
330000,2025-06-27T00:00:00Z,CO10 5AP,T,SUDBURY,BABERGH,SUFFOLK
455000,2025-04-30T00:00:00Z,IP14 5XZ,D,STOWMARKET,MID SUFFOLK,SUFFOLK
317995,2025-06-27T00:00:00Z,IP7 6GP,S,IPSWICH,BABERGH,SUFFOLK
595000,2025-07-15T00:00:00Z,IP5 2PA,D,IPSWICH,EAST SUFFOLK,SUFFOLK
180000,2025-02-26T00:00:00Z,IP18 6WG,T,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
354995,2025-06-30T00:00:00Z,IP31 3FJ,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
355000,2025-06-27T00:00:00Z,IP31 3XA,S,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
485000,2025-06-13T00:00:00Z,CO7 6FN,D,COLCHESTER,BABERGH,SUFFOLK
485000,2025-07-25T00:00:00Z,CO7 6BP,D,COLCHESTER,BABERGH,SUFFOLK
400000,2025-07-18T00:00:00Z,IP13 7FF,D,WOODBRIDGE,MID SUFFOLK,SUFFOLK
850000,2025-07-16T00:00:00Z,IP19 0RR,D,HALESWORTH,EAST SUFFOLK,SUFFOLK
210000,2025-05-30T00:00:00Z,IP13 9DE,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
280000,2025-06-16T00:00:00Z,IP23 7FE,S,EYE,MID SUFFOLK,SUFFOLK
350000,2025-04-04T00:00:00Z,IP14 1LF,D,STOWMARKET,MID SUFFOLK,SUFFOLK
690000,2025-07-11T00:00:00Z,IP8 3EA,D,IPSWICH,BABERGH,SUFFOLK
270000,2025-06-18T00:00:00Z,IP18 6AY,T,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
363000,2025-06-06T00:00:00Z,IP7 6FY,D,IPSWICH,BABERGH,SUFFOLK
310000,2025-06-27T00:00:00Z,IP11 6AB,T,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
470000,2025-06-30T00:00:00Z,NR34 7GB,D,BECCLES,EAST SUFFOLK,SUFFOLK
235000,2025-07-11T00:00:00Z,CO10 7QR,D,SUDBURY,BABERGH,SUFFOLK
380000,2025-06-13T00:00:00Z,IP23 7FN,D,EYE,MID SUFFOLK,SUFFOLK
451250,2025-06-30T00:00:00Z,CB8 7GW,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
290000,2025-02-07T00:00:00Z,CB8 0BU,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
830000,2025-07-24T00:00:00Z,CO7 6BP,D,COLCHESTER,BABERGH,SUFFOLK
380000,2025-06-27T00:00:00Z,CB8 7FS,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
435000,2025-06-27T00:00:00Z,CB8 7FQ,D,NEWMARKET,WEST SUFFOLK,SUFFOLK
530000,2025-07-04T00:00:00Z,IP11 9LS,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
280000,2025-07-17T00:00:00Z,IP3 9LA,S,IPSWICH,IPSWICH,SUFFOLK
343000,2025-07-25T00:00:00Z,NR33 9PW,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
810000,2025-06-27T00:00:00Z,IP17 1BJ,D,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
250000,2025-06-27T00:00:00Z,IP23 7FE,S,EYE,MID SUFFOLK,SUFFOLK
260000,2025-06-27T00:00:00Z,IP23 7FE,S,EYE,MID SUFFOLK,SUFFOLK
699995,2025-08-07T00:00:00Z,CO7 6BP,D,COLCHESTER,BABERGH,SUFFOLK
343000,2025-07-18T00:00:00Z,IP11 9FW,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
190000,2025-07-11T00:00:00Z,IP21 5AJ,S,EYE,MID SUFFOLK,SUFFOLK
525000,2025-07-24T00:00:00Z,IP12 4JZ,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
240000,2025-06-06T00:00:00Z,IP14 3HG,S,STOWMARKET,MID SUFFOLK,SUFFOLK
275000,2025-06-30T00:00:00Z,IP30 0LY,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
785000,2025-05-28T00:00:00Z,IP33 2NB,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
350000,2025-03-31T00:00:00Z,NR26 8LD,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
275376,2025-05-09T00:00:00Z,NR4 7YE,D,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-05-09T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-05-09T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
201211,2025-05-09T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
201211,2025-05-09T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
275376,2025-05-09T00:00:00Z,NR4 7YE,D,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-05-27T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
345993,2025-05-27T00:00:00Z,NR4 7XS,S,NORWICH,SOUTH NORFOLK,NORFOLK
332773,2025-05-27T00:00:00Z,NR4 7XU,S,NORWICH,SOUTH NORFOLK,NORFOLK
68500,2025-06-06T00:00:00Z,NR17 2AT,F,ATTLEBOROUGH,BRECKLAND,NORFOLK
150000,2025-07-21T00:00:00Z,NR10 5PQ,O,NORWICH,BROADLAND,NORFOLK
3489,2025-04-29T00:00:00Z,NA,O,GREAT YARMOUTH,NORTH NORFOLK,NORFOLK
764257,2025-06-26T00:00:00Z,IP24 2GS,O,THETFORD,BRECKLAND,NORFOLK
313231,2025-07-01T00:00:00Z,NR13 6TZ,T,NORWICH,BROADLAND,NORFOLK
313231,2025-07-01T00:00:00Z,NR13 6TZ,T,NORWICH,BROADLAND,NORFOLK
