price,transfer_date,postcode,property_type,town_city,district,county
260000,2024-11-01T00:00:00Z,PE37 7AJ,S,SWAFFHAM,BRECKLAND,NORFOLK
340000,2024-11-20T00:00:00Z,IP25 6SW,D,THETFORD,BRECKLAND,NORFOLK
255000,2024-08-09T00:00:00Z,NR30 1AE,F,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
370000,2024-12-20T00:00:00Z,NR20 3SQ,D,DEREHAM,BRECKLAND,NORFOLK
266750,2024-08-23T00:00:00Z,PE38 0DX,S,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
280000,2024-11-29T00:00:00Z,IP24 2TR,D,THETFORD,BRECKLAND,NORFOLK
322500,2024-11-15T00:00:00Z,NR5 9HB,D,NORWICH,NORWICH,NORFOLK
175500,2024-11-25T00:00:00Z,PE30 4RE,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
200000,2024-06-26T00:00:00Z,NR3 2DR,T,NORWICH,NORWICH,NORFOLK
385000,2024-11-27T00:00:00Z,NR6 7LA,S,NORWICH,BROADLAND,NORFOLK
140000,2024-11-22T00:00:00Z,NR3 1PG,F,NORWICH,NORWICH,NORFOLK
230000,2024-11-22T00:00:00Z,NR10 4AR,S,NORWICH,BROADLAND,NORFOLK
150000,2024-11-26T00:00:00Z,NR14 8GG,F,NORWICH,SOUTH NORFOLK,NORFOLK
304000,2024-04-30T00:00:00Z,NR31 9GU,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
140000,2024-07-25T00:00:00Z,PE30 3PT,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
420000,2024-04-26T00:00:00Z,NR4 7XN,D,NORWICH,SOUTH NORFOLK,NORFOLK
540000,2024-05-24T00:00:00Z,NR13 3FR,D,NORWICH,BROADLAND,NORFOLK
351496,2024-05-17T00:00:00Z,IP25 6YY,D,THETFORD,BRECKLAND,NORFOLK
370000,2024-05-30T00:00:00Z,NR31 9YH,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
450000,2024-05-30T00:00:00Z,NR4 7XN,D,NORWICH,SOUTH NORFOLK,NORFOLK
263146,2024-05-03T00:00:00Z,IP25 6WW,D,THETFORD,BRECKLAND,NORFOLK
313400,2024-05-10T00:00:00Z,NR13 3FR,D,NORWICH,BROADLAND,NORFOLK
270750,2024-05-31T00:00:00Z,NR13 3FR,S,NORWICH,BROADLAND,NORFOLK
370000,2024-06-06T00:00:00Z,NR31 9YH,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
90000,2024-05-31T00:00:00Z,NR30 4DA,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
322996,2024-05-24T00:00:00Z,NR13 6UE,S,NORWICH,BROADLAND,NORFOLK
315000,2024-06-14T00:00:00Z,NR31 9YH,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
390000,2024-05-30T00:00:00Z,IP22 2JD,S,DISS,BRECKLAND,NORFOLK
436996,2024-05-30T00:00:00Z,NR13 6UU,D,NORWICH,BROADLAND,NORFOLK
190000,2024-04-19T00:00:00Z,IP22 5SW,T,DISS,SOUTH NORFOLK,NORFOLK
160000,2024-05-31T00:00:00Z,IP26 4RJ,S,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
200000,2024-07-05T00:00:00Z,PE38 9XY,T,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
845000,2024-07-11T00:00:00Z,NR26 8LW,T,SHERINGHAM,NORTH NORFOLK,NORFOLK
275000,2024-07-05T00:00:00Z,PE33 0JW,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
337500,2024-07-10T00:00:00Z,NR26 8LW,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
350000,2024-07-26T00:00:00Z,IP26 4PE,T,THETFORD,KING'S LYNN AND WEST NORFOLK,NORFOLK
465000,2024-10-18T00:00:00Z,NR27 9BG,D,CROMER,NORTH NORFOLK,NORFOLK
175000,2024-11-01T00:00:00Z,PE30 1JH,F,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
780000,2024-08-23T00:00:00Z,NR8 6RY,D,NORWICH,BROADLAND,NORFOLK
215000,2024-12-06T00:00:00Z,PE31 7RF,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
490000,2024-06-03T00:00:00Z,PE36 5JU,T,HUNSTANTON,KING'S LYNN AND WEST NORFOLK,NORFOLK
575000,2024-09-03T00:00:00Z,NR26 8DE,S,SHERINGHAM,NORTH NORFOLK,NORFOLK
380000,2024-09-30T00:00:00Z,NR10 3TB,D,NORWICH,BROADLAND,NORFOLK
475000,2024-11-19T00:00:00Z,NR8 6RY,D,NORWICH,BROADLAND,NORFOLK
245000,2024-10-18T00:00:00Z,PE38 9XY,T,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
520000,2024-11-18T00:00:00Z,NR20 5BT,T,DEREHAM,NORTH NORFOLK,NORFOLK
200000,2024-12-06T00:00:00Z,NR34 9HX,S,BECCLES,EAST SUFFOLK,SUFFOLK
255000,2024-12-02T00:00:00Z,IP7 7AB,S,IPSWICH,BABERGH,SUFFOLK
285000,2024-12-06T00:00:00Z,CB8 7AP,S,NEWMARKET,WEST SUFFOLK,SUFFOLK
345000,2024-11-29T00:00:00Z,IP13 6BY,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
708500,2024-09-02T00:00:00Z,IP18 6UZ,S,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
250000,2024-12-12T00:00:00Z,IP5 1DN,S,IPSWICH,EAST SUFFOLK,SUFFOLK
305000,2024-06-28T00:00:00Z,IP11 0QH,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
250000,2024-11-25T00:00:00Z,IP11 0RR,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
475000,2024-04-26T00:00:00Z,IP4 3LL,D,IPSWICH,IPSWICH,SUFFOLK
287000,2024-11-25T00:00:00Z,IP4 4LS,S,IPSWICH,IPSWICH,SUFFOLK
200000,2024-02-09T00:00:00Z,IP14 1PT,S,STOWMARKET,MID SUFFOLK,SUFFOLK
200000,2024-11-21T00:00:00Z,IP18 6PN,T,SOUTHWOLD,EAST SUFFOLK,SUFFOLK
253000,2024-12-05T00:00:00Z,CO6 4UU,T,COLCHESTER,BABERGH,SUFFOLK
190000,2024-11-18T00:00:00Z,NR33 0UG,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
190000,2024-12-02T00:00:00Z,IP14 1BT,T,STOWMARKET,MID SUFFOLK,SUFFOLK
240000,2024-07-19T00:00:00Z,IP11 2AU,F,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
562500,2024-12-06T00:00:00Z,IP5 1NA,D,IPSWICH,EAST SUFFOLK,SUFFOLK
370000,2024-12-03T00:00:00Z,IP6 9PN,S,IPSWICH,MID SUFFOLK,SUFFOLK
427000,2024-12-13T00:00:00Z,IP28 8BN,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
250000,2024-06-28T00:00:00Z,IP29 5AF,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
455000,2024-07-29T00:00:00Z,IP19 9LZ,S,HALESWORTH,EAST SUFFOLK,SUFFOLK
245000,2024-10-25T00:00:00Z,IP17 1HL,T,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
210000,2024-11-29T00:00:00Z,IP28 6PU,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
368000,2024-11-29T00:00:00Z,CO7 6RN,D,COLCHESTER,BABERGH,SUFFOLK
327000,2024-11-29T00:00:00Z,IP9 1DU,S,IPSWICH,BABERGH,SUFFOLK
465000,2024-11-29T00:00:00Z,IP30 9HN,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
229000,2024-09-27T00:00:00Z,NR34 9UG,T,BECCLES,EAST SUFFOLK,SUFFOLK
215000,2024-11-12T00:00:00Z,IP3 0RQ,T,IPSWICH,IPSWICH,SUFFOLK
250000,2024-11-29T00:00:00Z,CO10 2DJ,T,SUDBURY,BABERGH,SUFFOLK
247000,2024-02-08T00:00:00Z,IP6 0FG,T,IPSWICH,MID SUFFOLK,SUFFOLK
540000,2024-12-06T00:00:00Z,IP22 1AP,D,DISS,MID SUFFOLK,SUFFOLK
150000,2024-11-22T00:00:00Z,CO10 9JR,F,SUDBURY,BABERGH,SUFFOLK
365000,2024-11-08T00:00:00Z,IP14 5NS,S,STOWMARKET,MID SUFFOLK,SUFFOLK
253000,2024-10-25T00:00:00Z,CB9 9LX,D,HAVERHILL,WEST SUFFOLK,SUFFOLK
357500,2024-12-18T00:00:00Z,IP3 8XL,S,IPSWICH,IPSWICH,SUFFOLK
326500,2024-11-29T00:00:00Z,CO10 0ED,D,SUDBURY,BABERGH,SUFFOLK
332500,2024-05-29T00:00:00Z,NR34 7BE,D,BECCLES,EAST SUFFOLK,SUFFOLK
360000,2024-11-29T00:00:00Z,IP8 4SN,S,IPSWICH,MID SUFFOLK,SUFFOLK
340000,2024-09-13T00:00:00Z,IP28 8DP,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
245000,2024-12-11T00:00:00Z,CO10 0ED,T,SUDBURY,BABERGH,SUFFOLK
230000,2024-11-29T00:00:00Z,IP6 0FD,T,IPSWICH,MID SUFFOLK,SUFFOLK
330000,2024-11-29T00:00:00Z,IP5 1AU,S,IPSWICH,EAST SUFFOLK,SUFFOLK
435000,2024-07-31T00:00:00Z,IP33 2FA,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
283000,2024-11-22T00:00:00Z,IP6 0FE,S,IPSWICH,MID SUFFOLK,SUFFOLK
260000,2024-11-21T00:00:00Z,IP2 9DG,S,IPSWICH,IPSWICH,SUFFOLK
250000,2024-12-10T00:00:00Z,IP1 5HG,D,IPSWICH,IPSWICH,SUFFOLK
220000,2024-12-13T00:00:00Z,NR32 2QU,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
802500,2024-11-29T00:00:00Z,IP13 6UD,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
227500,2024-11-22T00:00:00Z,NR32 3BF,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
240000,2024-11-29T00:00:00Z,CB9 8NU,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
290000,2024-08-09T00:00:00Z,IP14 1WB,T,STOWMARKET,MID SUFFOLK,SUFFOLK
241500,2024-12-10T00:00:00Z,NR33 7NY,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
260000,2024-11-27T00:00:00Z,IP13 9EE,T,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
285000,2024-11-29T00:00:00Z,IP13 9FT,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
265000,2024-12-09T00:00:00Z,CO10 7PW,T,SUDBURY,BABERGH,SUFFOLK
269250,2024-11-08T00:00:00Z,IP16 4JA,S,LEISTON,EAST SUFFOLK,SUFFOLK
155800,2024-11-29T00:00:00Z,IP1 5DF,T,IPSWICH,IPSWICH,SUFFOLK
350000,2024-03-28T00:00:00Z,IP3 8XR,S,IPSWICH,IPSWICH,SUFFOLK
166000,2024-12-03T00:00:00Z,IP1 4DG,T,IPSWICH,IPSWICH,SUFFOLK
270000,2024-11-25T00:00:00Z,PE14 7SE,D,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
216500,2024-09-10T00:00:00Z,PE34 4JB,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
190000,2024-08-20T00:00:00Z,NR5 8YZ,T,NORWICH,NORWICH,NORFOLK
260000,2024-12-17T00:00:00Z,NR13 5NX,D,NORWICH,BROADLAND,NORFOLK
255000,2024-11-19T00:00:00Z,PE30 4NS,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
330000,2024-06-18T00:00:00Z,NR21 9EG,D,FAKENHAM,NORTH NORFOLK,NORFOLK
350000,2024-11-22T00:00:00Z,NR8 6EA,S,NORWICH,BROADLAND,NORFOLK
661000,2024-11-06T00:00:00Z,NR8 6YQ,D,NORWICH,BROADLAND,NORFOLK
230000,2024-11-08T00:00:00Z,IP22 4ED,T,DISS,SOUTH NORFOLK,NORFOLK
210000,2024-07-05T00:00:00Z,NR11 6EA,T,NORWICH,BROADLAND,NORFOLK
280000,2024-11-22T00:00:00Z,NR16 1HB,D,NORWICH,SOUTH NORFOLK,NORFOLK
550000,2024-12-16T00:00:00Z,NR10 5LE,D,NORWICH,BROADLAND,NORFOLK
195000,2024-12-06T00:00:00Z,NR24 2SG,T,MELTON CONSTABLE,NORTH NORFOLK,NORFOLK
640000,2024-08-07T00:00:00Z,NR26 8HZ,F,SHERINGHAM,NORTH NORFOLK,NORFOLK
485000,2024-12-12T00:00:00Z,PE31 7JA,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
1050000,2024-08-16T00:00:00Z,NR11 7QB,D,NORWICH,NORTH NORFOLK,NORFOLK
367500,2024-04-30T00:00:00Z,NR26 8SP,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
208000,2024-05-24T00:00:00Z,PE30 4NL,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
432000,2024-11-29T00:00:00Z,NR20 3TX,D,DEREHAM,BRECKLAND,NORFOLK
300000,2024-12-13T00:00:00Z,NR10 3ES,D,NORWICH,BROADLAND,NORFOLK
115000,2024-11-22T00:00:00Z,NR30 3EL,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
150000,2024-01-08T00:00:00Z,PE14 8EX,S,WISBECH,KING'S LYNN AND WEST NORFOLK,NORFOLK
260000,2024-12-06T00:00:00Z,NR1 3RR,T,NORWICH,NORWICH,NORFOLK
260000,2024-12-11T00:00:00Z,NR30 1DX,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
172500,2024-12-09T00:00:00Z,NR19 1TD,T,DEREHAM,BRECKLAND,NORFOLK
285000,2024-12-13T00:00:00Z,NR6 6HD,T,NORWICH,NORWICH,NORFOLK
275000,2024-11-22T00:00:00Z,PE31 8LT,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
215000,2024-12-04T00:00:00Z,PE32 2BB,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
235000,2024-11-29T00:00:00Z,PE30 3PH,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
220000,2024-12-06T00:00:00Z,NR2 2DP,T,NORWICH,NORWICH,NORFOLK
232500,2024-04-05T00:00:00Z,IP24 2UG,T,THETFORD,BRECKLAND,NORFOLK
840000,2024-12-03T00:00:00Z,NR14 8GF,D,NORWICH,SOUTH NORFOLK,NORFOLK
250000,2024-12-09T00:00:00Z,PE31 7BY,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
436996,2024-12-19T00:00:00Z,NR13 6UU,D,NORWICH,BROADLAND,NORFOLK
225000,2024-11-27T00:00:00Z,NR20 4PG,S,DEREHAM,BRECKLAND,NORFOLK
165000,2024-12-13T00:00:00Z,NR16 2NR,T,NORWICH,BRECKLAND,NORFOLK
165000,2024-11-19T00:00:00Z,IP24 3JZ,T,THETFORD,BRECKLAND,NORFOLK
255000,2024-11-18T00:00:00Z,NR21 8DW,S,FAKENHAM,NORTH NORFOLK,NORFOLK
365000,2024-11-25T00:00:00Z,NR25 6RS,D,HOLT,NORTH NORFOLK,NORFOLK
128000,2024-11-22T00:00:00Z,NR31 0BW,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
205000,2024-12-19T00:00:00Z,NR30 2AS,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
185000,2024-11-22T00:00:00Z,NR3 4LG,T,NORWICH,NORWICH,NORFOLK
320000,2024-12-02T00:00:00Z,NR17 1TP,S,ATTLEBOROUGH,BRECKLAND,NORFOLK
247500,2024-11-22T00:00:00Z,NR11 6LB,D,NORWICH,BROADLAND,NORFOLK
312000,2024-11-29T00:00:00Z,NR19 1PZ,D,DEREHAM,BRECKLAND,NORFOLK
260000,2024-12-05T00:00:00Z,NR12 7HS,T,NORWICH,BROADLAND,NORFOLK
350000,2024-12-11T00:00:00Z,NR26 8SL,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
240000,2024-11-29T00:00:00Z,NR29 3JG,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2024-11-04T00:00:00Z,NR30 5AF,S,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
105000,2024-08-16T00:00:00Z,NR30 2NR,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
267500,2024-12-17T00:00:00Z,IP25 6AZ,S,THETFORD,BRECKLAND,NORFOLK
260000,2024-07-26T00:00:00Z,NR31 6TP,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
210000,2024-11-27T00:00:00Z,NR5 9LX,T,NORWICH,NORWICH,NORFOLK
340000,2024-12-05T00:00:00Z,NR31 8RH,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
225000,2024-11-01T00:00:00Z,PE30 2BU,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
930000,2024-12-06T00:00:00Z,NR4 7QF,D,NORWICH,NORWICH,NORFOLK
122800,2024-11-11T00:00:00Z,PE38 0HZ,T,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
150000,2024-11-08T00:00:00Z,NR21 8HE,T,FAKENHAM,NORTH NORFOLK,NORFOLK
360000,2024-11-14T00:00:00Z,NR12 8SP,S,NORWICH,BROADLAND,NORFOLK
285000,2024-11-22T00:00:00Z,PE30 3TX,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
270000,2024-12-16T00:00:00Z,NR6 7QZ,T,NORWICH,BROADLAND,NORFOLK
235000,2024-11-29T00:00:00Z,NR35 2LT,T,BUNGAY,SOUTH NORFOLK,NORFOLK
110000,2024-04-10T00:00:00Z,NR31 0HA,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
235000,2024-11-15T00:00:00Z,PE37 7EQ,S,SWAFFHAM,BRECKLAND,NORFOLK
145000,2024-12-04T00:00:00Z,NR31 0ET,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
235000,2024-11-22T00:00:00Z,NR30 5NW,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
200000,2024-12-12T00:00:00Z,NR9 3JZ,T,NORWICH,SOUTH NORFOLK,NORFOLK
241000,2024-12-02T00:00:00Z,NR32 3DD,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
355000,2024-11-21T00:00:00Z,IP33 2LP,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
370000,2024-12-12T00:00:00Z,IP14 3TA,D,STOWMARKET,MID SUFFOLK,SUFFOLK
225000,2024-11-28T00:00:00Z,IP22 1HF,T,DISS,MID SUFFOLK,SUFFOLK
430000,2024-12-06T00:00:00Z,IP11 7NP,T,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
315000,2024-11-22T00:00:00Z,IP27 0UD,S,BRANDON,WEST SUFFOLK,SUFFOLK
247000,2024-12-10T00:00:00Z,CO10 2SA,S,SUDBURY,BABERGH,SUFFOLK
280000,2024-11-29T00:00:00Z,NR34 8AR,S,BECCLES,EAST SUFFOLK,SUFFOLK
680000,2024-08-09T00:00:00Z,IP15 5AN,T,ALDEBURGH,EAST SUFFOLK,SUFFOLK
230000,2024-11-28T00:00:00Z,IP30 0LP,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
185000,2024-11-25T00:00:00Z,CO10 7SA,T,SUDBURY,BABERGH,SUFFOLK
300000,2024-11-29T00:00:00Z,CO7 6XD,T,COLCHESTER,BABERGH,SUFFOLK
445000,2024-12-02T00:00:00Z,IP12 1EH,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
290000,2024-12-06T00:00:00Z,IP2 9PW,S,IPSWICH,IPSWICH,SUFFOLK
335000,2024-12-12T00:00:00Z,IP6 9PT,S,IPSWICH,MID SUFFOLK,SUFFOLK
330000,2024-11-29T00:00:00Z,IP28 7RJ,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
215000,2024-12-13T00:00:00Z,NR33 7DP,S,LOWESTOFT,EAST SUFFOLK,SUFFOLK
267000,2024-11-22T00:00:00Z,CO10 1LE,S,SUDBURY,BABERGH,SUFFOLK
630000,2024-11-20T00:00:00Z,IP12 3RE,D,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
465000,2024-12-02T00:00:00Z,IP14 5PP,D,STOWMARKET,MID SUFFOLK,SUFFOLK
275000,2024-11-29T00:00:00Z,IP11 9BT,S,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
544300,2024-11-28T00:00:00Z,NR34 7RB,S,BECCLES,EAST SUFFOLK,SUFFOLK
245000,2024-03-13T00:00:00Z,NR34 7EZ,D,BECCLES,EAST SUFFOLK,SUFFOLK
280000,2024-12-06T00:00:00Z,IP12 4JT,S,WOODBRIDGE,EAST SUFFOLK,SUFFOLK
199000,2024-11-29T00:00:00Z,IP14 1BS,T,STOWMARKET,MID SUFFOLK,SUFFOLK
300000,2024-11-27T00:00:00Z,CO10 8NU,D,SUDBURY,WEST SUFFOLK,SUFFOLK
495000,2024-12-10T00:00:00Z,IP1 4LU,D,IPSWICH,IPSWICH,SUFFOLK
250000,2024-12-05T00:00:00Z,CB8 8ES,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
200000,2024-08-08T00:00:00Z,IP27 0DN,S,BRANDON,WEST SUFFOLK,SUFFOLK
220000,2024-12-16T00:00:00Z,CO10 0SU,T,SUDBURY,BABERGH,SUFFOLK
114000,2024-11-08T00:00:00Z,NR32 1TD,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
322500,2024-12-06T00:00:00Z,CB8 0JB,T,NEWMARKET,WEST SUFFOLK,SUFFOLK
445000,2024-12-20T00:00:00Z,IP31 3TF,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
205000,2024-11-28T00:00:00Z,IP22 1HF,S,DISS,MID SUFFOLK,SUFFOLK
525000,2024-12-05T00:00:00Z,CO10 0TY,D,SUDBURY,BABERGH,SUFFOLK
310000,2024-11-28T00:00:00Z,IP33 3RU,T,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
280000,2024-11-15T00:00:00Z,IP33 2JB,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
203000,2024-10-29T00:00:00Z,CO10 9LL,F,SUDBURY,BABERGH,SUFFOLK
392500,2024-11-12T00:00:00Z,IP11 9ER,D,FELIXSTOWE,EAST SUFFOLK,SUFFOLK
270000,2024-06-28T00:00:00Z,IP1 5ET,T,IPSWICH,IPSWICH,SUFFOLK
270000,2024-12-02T00:00:00Z,CB9 7JA,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
350000,2024-11-15T00:00:00Z,CO10 7FU,D,SUDBURY,BABERGH,SUFFOLK
235000,2024-10-14T00:00:00Z,CB9 7LN,T,HAVERHILL,WEST SUFFOLK,SUFFOLK
270000,2024-03-26T00:00:00Z,IP32 6AE,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
480000,2024-12-02T00:00:00Z,IP3 8XS,D,IPSWICH,IPSWICH,SUFFOLK
350000,2024-09-18T00:00:00Z,NR32 3FF,D,LOWESTOFT,EAST SUFFOLK,SUFFOLK
720000,2024-11-28T00:00:00Z,IP30 0LY,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
325000,2024-08-30T00:00:00Z,IP27 0DB,D,BRANDON,WEST SUFFOLK,SUFFOLK
182500,2024-12-04T00:00:00Z,NR32 3FN,T,LOWESTOFT,EAST SUFFOLK,SUFFOLK
355000,2024-10-24T00:00:00Z,IP31 3UP,D,BURY ST EDMUNDS,MID SUFFOLK,SUFFOLK
240000,2024-12-16T00:00:00Z,IP2 8SD,T,IPSWICH,IPSWICH,SUFFOLK
270000,2024-11-22T00:00:00Z,IP17 1DQ,T,SAXMUNDHAM,EAST SUFFOLK,SUFFOLK
350000,2024-12-13T00:00:00Z,IP32 6TW,D,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
680000,2024-12-11T00:00:00Z,IP6 8PW,D,IPSWICH,MID SUFFOLK,SUFFOLK
145000,2024-11-22T00:00:00Z,IP28 8WF,S,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
315000,2024-10-28T00:00:00Z,IP27 0YF,D,BRANDON,WEST SUFFOLK,SUFFOLK
325000,2024-11-29T00:00:00Z,IP14 3EG,D,STOWMARKET,MID SUFFOLK,SUFFOLK
580000,2024-11-26T00:00:00Z,IP29 4DP,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
615000,2024-11-22T00:00:00Z,IP30 0LB,D,BURY ST EDMUNDS,BABERGH,SUFFOLK
270000,2024-11-14T00:00:00Z,IP2 8TF,S,IPSWICH,IPSWICH,SUFFOLK
333000,2024-08-22T00:00:00Z,NR34 7UU,S,BECCLES,EAST SUFFOLK,SUFFOLK
199000,2024-11-18T00:00:00Z,IP28 8BQ,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
185000,2024-11-27T00:00:00Z,IP4 5NN,S,IPSWICH,IPSWICH,SUFFOLK
287500,2024-08-27T00:00:00Z,IP33 3GE,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
295000,2024-11-28T00:00:00Z,IP33 1UN,F,BURY ST EDMUNDS,WEST SUFFOLK,SUFFOLK
250000,2024-12-20T00:00:00Z,IP2 9HD,S,IPSWICH,IPSWICH,SUFFOLK
285000,2024-12-09T00:00:00Z,NR29 4EU,D,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
250000,2024-11-19T00:00:00Z,PE37 8LX,S,SWAFFHAM,BRECKLAND,NORFOLK
300000,2024-11-13T00:00:00Z,IP21 4RT,D,DISS,SOUTH NORFOLK,NORFOLK
500000,2024-11-28T00:00:00Z,PE30 3RD,D,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
325000,2024-12-11T00:00:00Z,NR26 8PJ,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
240000,2024-11-29T00:00:00Z,NR15 2NA,S,NORWICH,SOUTH NORFOLK,NORFOLK
232500,2024-11-27T00:00:00Z,PE31 7BY,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
150000,2024-11-18T00:00:00Z,NR5 8YD,F,NORWICH,NORWICH,NORFOLK
197000,2024-12-12T00:00:00Z,PE30 4GL,T,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
215000,2024-11-29T00:00:00Z,PE38 9UQ,S,DOWNHAM MARKET,KING'S LYNN AND WEST NORFOLK,NORFOLK
130000,2024-10-31T00:00:00Z,IP24 1FH,F,THETFORD,BRECKLAND,NORFOLK
100000,2024-10-18T00:00:00Z,NR19 1DN,F,DEREHAM,BRECKLAND,NORFOLK
300000,2024-11-29T00:00:00Z,PE32 1RD,S,KING'S LYNN,KING'S LYNN AND WEST NORFOLK,NORFOLK
592000,2024-12-02T00:00:00Z,NR26 8GZ,D,SHERINGHAM,NORTH NORFOLK,NORFOLK
385000,2024-08-27T00:00:00Z,NR13 5JR,D,NORWICH,BROADLAND,NORFOLK
1520000,2024-11-20T00:00:00Z,NR9 4AY,D,NORWICH,SOUTH NORFOLK,NORFOLK
186000,2024-11-18T00:00:00Z,NR31 0HR,T,GREAT YARMOUTH,GREAT YARMOUTH,NORFOLK
365000,2024-11-08T00:00:00Z,NR20 3LU,D,DEREHAM,BRECKLAND,NORFOLK
